,Origin,Destination,Distance,Time
12157,53,3065,167,3
12158,88,115,59,1
12159,130,171,131,2
12160,163,3016,565,8
12161,158,3053,358,6
12162,185,3129,288,4
12163,54,3086,150,2
12164,114,3190,86,1
12165,20,3145,251,4
12166,35,3142,499,8
12167,54,68,247,4
12168,194,3150,626,9
12169,72,170,296,5
12170,17,17,0,0
12171,115,179,140,2
12172,145,3163,226,4
12173,20,3018,324,5
12174,47,3150,521,8
12175,64,3135,55,1
12176,25,114,99,2
12177,135,142,227,3
12178,29,3035,0,0
12179,69,3070,373,6
12180,193,3071,33,1
12181,31,3069,126,2
12182,3102,3176,74,1
12183,28,3108,0,0
12184,3076,3158,342,5
12185,35,37,221,3
12186,115,3158,290,4
12187,130,3191,212,3
12188,20,3179,401,6
12189,103,3031,402,6
12190,3107,3118,56,1
12191,111,179,272,4
12192,122,150,98,2
12193,61,3156,219,4
12194,21,3076,201,3
12195,35,3086,387,6
12196,75,88,94,2
12197,129,176,388,6
12198,3107,3135,158,3
12199,135,3075,227,3
12200,25,156,394,6
12201,103,3070,232,4
12202,125,182,306,5
12203,20,3086,255,4
12204,76,193,16,1
12205,53,3028,322,5
12206,62,130,175,3
12207,3018,3177,88,1
12208,3037,3194,32,1
12209,27,3122,258,6
12210,132,3018,250,4
12211,18,3034,88,1
12212,44,3031,309,6
12213,104,3011,185,3
12214,3016,3086,232,4
12215,108,3026,206,3
12216,3020,3118,151,3
12217,3065,3114,7,0
12218,44,129,663,10
12219,20,40,401,6
12220,158,3018,233,4
12221,29,116,167,3
12222,25,190,74,1
12223,35,3076,278,4
12224,89,3109,225,3
12225,125,3082,244,4
12226,89,142,221,4
12227,24,68,123,2
12228,193,3075,142,2
12229,44,170,373,6
12230,145,3131,271,4
12231,129,3158,278,5
12232,86,3135,212,4
12233,76,3040,145,2
12234,70,177,178,3
12235,100,3037,21,1
12236,127,3040,166,3
12237,37,106,0,0
12238,24,3102,64,1
12239,20,26,276,4
12240,3149,3166,280,4
12241,31,152,151,3
12242,3068,3142,416,7
12243,89,136,262,4
12244,18,3061,101,2
12245,103,3017,347,5
12246,72,3191,47,1
12247,3068,3156,247,4
12248,54,114,189,3
12249,3082,3135,179,3
12250,136,3026,271,4
12251,44,89,644,10
12252,27,170,116,5
12253,156,3082,328,5
12254,3103,3179,130,2
12255,129,3017,300,4
12256,3021,3127,421,6
12257,104,3028,165,3
12258,35,3135,199,3
12259,35,3156,522,8
12260,3011,3104,374,5
12261,135,3179,349,5
12262,74,3150,378,6
12263,43,176,641,10
12264,171,3179,166,3
12265,44,100,562,8
12266,20,21,279,5
12267,43,64,167,3
12268,69,3106,423,6
12269,76,146,329,5
12270,129,146,83,1
12271,18,3107,229,4
12272,3068,3104,416,7
12273,31,3103,132,2
12274,100,149,254,4
12275,37,54,322,5
12276,3118,3146,386,6
12277,135,3109,99,2
12278,34,34,0,0
12279,53,114,135,2
12280,43,129,402,6
12281,127,152,22,0
12282,3026,3135,336,5
12283,40,3041,1,0
12284,139,191,231,4
12285,75,115,42,1
12286,34,64,88,1
12287,3020,3131,239,4
12288,43,3011,175,3
12289,27,100,283,7
12290,16,3165,312,5
12291,21,3135,122,2
12292,163,3081,551,9
12293,25,3127,328,5
12294,44,3102,680,10
12295,60,86,16,0
12296,20,3034,280,4
12297,182,3185,198,3
12298,185,3185,39,1
12299,117,3194,379,6
12300,16,74,316,5
12301,3037,3176,183,3
12302,89,3127,387,6
12303,27,29,172,5
12304,104,3194,7,0
12305,3026,3081,390,6
12306,17,116,132,2
12307,41,3071,283,4
12308,44,3035,428,6
12309,86,136,281,4
12310,27,3061,185,5
12311,40,74,328,5
12312,81,3026,0,0
12313,88,3069,139,3
12314,115,3107,7,0
12315,25,3018,317,5
12316,179,3011,288,5
12317,20,3031,354,6
12318,3031,3132,356,6
12319,106,3074,129,2
12320,152,3109,186,3
12321,170,3122,152,2
12322,3071,3171,327,5
12323,54,61,219,4
12324,3132,3135,232,3
12325,69,70,373,6
12326,69,181,320,5
12327,18,149,322,5
12328,193,3127,403,6
12329,81,191,313,5
12330,26,3053,248,4
12331,20,27,406,9
12332,158,3081,216,4
12333,72,3076,161,3
12334,149,3193,201,3
12335,139,3106,291,4
12336,24,125,278,4
12337,156,3109,253,4
12338,53,193,142,2
12339,3011,3127,374,5
12340,29,129,277,4
12341,3023,3029,85,1
12342,114,176,345,5
12343,185,3181,228,4
12344,3020,3054,123,2
12345,16,127,316,5
12346,72,3139,237,4
12347,3031,3127,499,8
12348,40,3194,328,5
12349,66,192,73,1
12350,145,3194,170,3
12351,26,3104,418,6
12352,25,3108,213,4
12353,20,156,401,6
12354,24,3107,57,1
12355,145,3024,271,4
12356,108,3074,129,2
12357,31,165,500,7
12358,116,3074,169,3
12359,145,3034,322,5
12360,66,76,25,1
12361,3040,3129,288,4
12362,3060,3191,228,4
12363,190,3117,185,3
12364,166,182,101,2
12365,179,3037,140,2
12366,21,3024,279,5
12367,20,135,58,1
12368,193,3041,308,5
12369,35,85,387,6
12370,11,24,401,6
12371,53,3086,185,3
12372,176,3171,641,10
12373,103,3127,142,2
12374,3024,3190,263,4
12375,72,3054,123,2
12376,3060,3179,166,3
12377,177,3070,178,3
12378,136,191,324,5
12379,3017,3165,539,8
12380,3020,3149,239,4
12381,146,3194,332,5
12382,35,66,368,6
12383,29,115,135,2
12384,3136,3158,410,6
12385,41,163,114,2
12386,130,3018,176,3
12387,3069,3117,139,2
12388,3112,3165,245,4
12389,28,3142,456,7
12390,176,3156,178,3
12391,89,156,382,6
12392,132,3065,0,0
12393,43,3158,573,8
12394,76,3135,158,3
12395,81,3118,144,2
12396,104,3129,333,5
12397,170,3179,109,2
12398,185,3177,0,0
12399,3129,3131,240,4
12400,34,165,561,8
12401,130,3163,440,7
12402,166,3017,383,6
12403,177,3107,178,3
12404,3031,3081,142,2
12405,72,130,211,3
12406,3060,3171,166,3
12407,43,3179,1,0
12408,64,3081,109,2
12409,103,3065,234,4
12410,35,60,387,6
12411,104,182,71,1
12412,3065,3146,332,5
12413,125,3185,131,2
12414,110,170,204,3
12415,61,3152,219,4
12416,116,3018,250,4
12417,61,193,26,1
12418,69,3023,366,6
12419,35,192,437,7
12420,115,3068,59,1
12421,74,3107,25,1
12422,3044,3131,277,4
12423,3152,3177,322,5
12424,3146,3194,332,5
12425,116,3145,0,0
12426,89,176,284,4
12427,11,177,210,4
12428,29,3102,257,4
12429,149,3103,334,5
12430,110,190,111,2
12431,89,110,89,2
12432,3076,3132,290,4
12433,3127,3132,150,2
12434,69,100,372,6
12435,3163,3191,283,4
12436,60,192,52,1
12437,3024,3194,251,4
12438,11,27,549,11
12439,25,3074,216,3
12440,170,3117,290,4
12441,68,86,122,2
12442,81,3065,65,1
12443,24,3139,198,3
12444,89,3031,420,6
12445,3044,3166,0,0
12446,191,3031,140,2
12447,131,3171,401,6
12448,3129,3179,270,5
12449,3069,3179,253,4
12450,26,44,462,7
12451,131,165,245,4
12452,3066,3076,29,1
12453,37,131,277,4
12454,74,3103,245,4
12455,29,74,167,3
12456,146,3102,343,5
12457,31,62,118,2
12458,111,3165,95,1
12459,185,3149,277,4
12460,62,85,79,2
12461,44,107,411,6
12462,37,3185,39,1
12463,53,3054,116,2
12464,171,3116,166,3
12465,3024,3112,0,0
12466,111,136,329,5
12467,26,61,118,2
12468,43,3181,390,6
12469,53,182,228,4
12470,3136,3149,277,4
12471,25,103,186,3
12472,89,3034,221,4
12473,3040,3114,174,3
12474,3102,3192,457,7
12475,190,3076,166,3
12476,27,3011,180,5
12477,135,176,439,6
12478,110,163,411,6
12479,64,135,227,3
12480,27,107,225,6
12481,139,3112,240,4
12482,85,3156,150,2
12483,3106,3176,317,5
12484,3086,3132,258,4
12485,88,131,290,4
12486,104,136,249,4
12487,3117,3171,390,6
12488,37,3191,228,4
12489,107,116,291,5
12490,149,3081,230,4
12491,3043,3118,379,6
12492,3101,3108,491,7
12493,170,3082,227,4
12494,135,3031,302,5
12495,182,3108,213,4
12496,130,156,253,4
12497,11,127,370,6
12498,3054,3171,281,4
12499,41,3017,470,7
12500,3041,3041,0,0
12501,3085,3179,111,2
12502,21,3190,345,5
12503,3149,3165,245,4
12504,3069,3163,440,7
12505,3061,3171,178,3
12506,3061,3061,0,0
12507,163,3165,95,1
12508,145,3190,122,2
12509,25,3191,0,0
12510,3081,3185,107,2
12511,3043,3177,252,4
12512,115,3192,334,5
12513,149,3122,151,2
12514,3024,3135,232,3
12515,31,185,39,1
12516,194,3127,487,7
12517,111,3163,57,1
12518,149,3069,151,2
12519,37,44,428,6
12520,53,171,0,0
12521,130,3065,169,3
12522,190,3112,267,4
12523,111,3135,530,8
12524,61,3166,149,3
12525,185,3145,167,3
12526,3085,3117,278,4
12527,3020,3191,47,1
12528,64,3037,138,2
12529,25,171,232,4
12530,111,3112,329,5
12531,3054,3074,134,2
12532,85,170,242,4
12533,3041,3127,545,8
12534,37,81,229,4
12535,122,3103,98,2
12536,28,35,196,3
12537,166,3026,0,0
12538,28,3132,313,5
12539,190,3026,117,2
12540,28,3026,0,0
12541,3061,3150,506,7
12542,103,3021,317,5
12543,68,3011,89,1
12544,86,165,437,6
12545,86,190,53,1
12546,110,3191,106,2
12547,3086,3156,150,2
12548,149,3040,280,4
12549,3114,3190,52,1
12550,116,190,80,1
12551,31,3053,248,4
12552,106,194,111,2
12553,3066,3146,359,5
12554,40,69,544,8
12555,182,3074,216,3
12556,62,185,149,3
12557,104,3136,171,3
12558,41,3127,141,3
12559,3040,3112,277,4
12560,40,3103,131,2
12561,146,192,320,5
12562,17,149,274,4
12563,191,3108,112,2
12564,43,86,361,6
12565,135,3108,202,3
12566,127,3131,252,4
12567,139,3194,329,5
12568,146,152,336,5
12569,29,88,76,1
12570,3053,3109,157,3
12571,3114,3177,171,3
12572,75,3104,343,5
12573,106,149,277,4
12574,3029,3086,151,3
12575,3040,3177,0,0
12576,35,3034,221,3
12577,47,3106,0,0
12578,114,3044,135,2
12579,150,3176,395,6
12580,3146,3163,220,3
12581,89,3139,221,4
12582,3101,3136,518,7
12583,37,146,354,5
12584,190,3035,242,4
12585,3028,3132,271,4
12586,117,3041,685,10
12587,3139,3177,0,0
12588,146,3103,409,6
12589,74,182,74,1
12590,149,3061,255,4
12591,86,3150,357,5
12592,150,3171,119,2
12593,3060,3118,170,3
12594,3108,3129,263,4
12595,3075,3116,166,3
12596,3082,3146,332,5
12597,3076,3179,238,4
12598,25,3040,232,4
12599,25,3146,284,4
12600,53,116,167,3
12601,3043,3054,289,5
12602,26,152,151,3
12603,3068,3068,0,0
12604,76,3192,345,5
12605,17,60,151,3
12606,100,108,30,1
12607,177,182,114,2
12608,150,3018,46,1
12609,29,3152,322,5
12610,68,3114,98,2
12611,117,125,612,9
12612,62,3146,365,6
12613,86,3146,362,5
12614,108,127,50,1
12615,3116,3145,328,5
12616,54,193,203,3
12617,81,3142,394,6
12618,3070,3127,373,6
12619,3026,3037,0,0
12620,72,3021,237,4
12621,75,3185,137,2
12622,142,3040,0,0
12623,3037,3132,247,4
12624,3102,3165,365,6
12625,156,3035,166,3
12626,136,139,242,4
12627,194,3065,272,4
12628,3016,3061,64,1
12629,3066,3069,135,2
12630,163,3118,447,7
12631,111,149,329,5
12632,61,156,311,5
12633,3024,3103,334,5
12634,106,185,0,0
12635,139,3102,405,6
12636,150,3166,97,2
12637,27,3129,345,8
12638,20,3061,255,4
12639,194,3116,85,1
12640,165,193,451,7
12641,182,3106,232,4
12642,3023,3081,186,3
12643,89,115,86,2
12644,3139,3149,277,4
12645,68,177,239,4
12646,116,3066,117,2
12647,53,3118,170,3
12648,40,3163,637,10
12649,85,165,432,7
12650,3060,3071,167,3
12651,166,3065,170,3
12652,136,3071,251,4
12653,3085,3108,76,1
12654,20,3023,247,4
12655,40,3069,253,4
12656,41,3118,338,5
12657,62,3101,459,7
12658,41,3152,162,3
12659,158,3103,229,4
12660,104,116,7,0
12661,192,3163,318,5
12662,86,150,278,4
12663,3081,3131,229,4
12664,106,142,0,0
12665,3031,3131,356,6
12666,103,3103,382,5
12667,3118,3176,232,4
12668,62,81,124,2
12669,3053,3053,0,0
12670,146,3117,165,2
12671,60,3011,196,3
12672,3037,3070,0,0
12673,54,108,206,3
12674,115,3061,120,2
12675,117,3114,382,6
12676,3156,3194,170,3
12677,3031,3150,680,10
12678,16,3112,73,1
12679,146,3135,307,4
12680,166,3166,322,5
12681,3035,3190,220,4
12682,21,3181,352,6
12683,106,3023,116,2
12684,47,69,421,6
12685,31,35,238,4
12686,64,85,185,3
12687,3020,3171,398,6
12688,108,177,194,3
12689,53,62,152,3
12690,3043,3156,461,8
12691,170,3112,301,4
12692,103,3034,317,5
12693,16,3190,328,5
12694,70,3194,25,1
12695,181,3194,78,1
12696,3034,3102,257,4
12697,3011,3107,158,3
12698,127,3041,331,5
12699,129,3043,245,5
12700,3016,3021,52,1
12701,62,3068,73,1
12702,117,122,519,8
12703,145,192,111,2
12704,125,3034,97,2
12705,3024,3085,289,4
12706,76,3044,145,2
12707,86,3044,198,3
12708,193,3150,411,6
12709,194,3191,333,5
12710,3156,3166,322,5
12711,3101,3149,246,4
12712,25,3075,232,4
12713,47,3112,277,4
12714,107,3101,517,8
12715,135,150,281,4
12716,62,104,65,1
12717,81,182,78,1
12718,20,3085,289,4
12719,27,3029,199,6
12720,3070,3152,0,0
12721,35,182,429,7
12722,75,108,50,1
12723,108,111,409,6
12724,3043,3129,29,1
12725,100,3146,335,5
12726,3060,3116,166,3
12727,3020,3127,364,6
12728,25,64,232,4
12729,26,185,39,1
12730,185,3190,220,4
12731,136,3102,263,4
12732,86,3071,35,1
12733,107,194,85,1
12734,106,3127,421,6
12735,28,68,126,2
12736,40,156,0,0
12737,125,3132,332,5
12738,194,3158,515,8
12739,76,3028,0,0
12740,135,3029,224,3
12741,35,3132,356,6
12742,21,131,279,5
12743,47,3176,317,5
12744,17,3127,418,6
12745,114,139,311,5
12746,44,117,944,14
12747,177,3165,267,4
12748,3044,3076,76,1
12749,40,3152,485,7
12750,192,3103,316,5
12751,125,3158,503,7
12752,3106,3192,221,3
12753,3075,3191,228,4
12754,115,3043,344,5
12755,131,177,190,3
12756,44,3116,264,4
12757,149,3011,232,3
12758,177,3127,216,4
12759,27,3054,264,7
12760,35,3163,645,10
12761,17,3165,500,7
12762,127,127,0,0
12763,191,3060,88,1
12764,29,3177,0,0
12765,100,3129,318,5
12766,163,3101,95,1
12767,3016,3132,286,4
12768,130,3158,375,6
12769,68,103,274,4
12770,3020,3117,156,3
12771,3053,3156,461,8
12772,145,3116,485,7
12773,74,3035,166,3
12774,28,3040,78,1
12775,29,191,89,1
12776,29,3181,228,4
12777,44,3054,539,8
12778,190,3065,78,1
12779,3041,3176,480,7
12780,34,3122,175,3
12781,47,3065,167,3
12782,149,3071,251,4
12783,179,192,78,1
12784,165,185,518,7
12785,18,44,347,5
12786,21,100,263,4
12787,16,3076,311,6
12788,139,3040,291,4
12789,88,3037,63,1
12790,129,3132,0,0
12791,44,3139,428,6
12792,68,3029,42,1
12793,114,3181,94,2
12794,3158,3179,572,8
12795,115,3135,148,3
12796,74,3041,331,5
12797,88,3017,136,2
12798,11,3149,150,2
12799,64,3177,0,0
12800,122,131,277,4
12801,24,177,193,3
12802,122,3150,521,8
12803,191,3070,229,4
12804,27,68,221,6
12805,61,3103,229,4
12806,41,3176,161,3
12807,139,3023,295,4
12808,3146,3152,260,4
12809,72,3129,372,6
12810,125,125,0,0
12811,44,194,347,5
12812,104,131,249,4
12813,44,54,746,11
12814,193,3181,106,2
12815,191,3028,407,6
12816,3017,3037,198,3
12817,117,131,329,5
12818,37,3024,277,4
12819,28,171,78,1
12820,116,194,272,4
12821,43,70,311,5
12822,43,181,390,6
12823,3068,3158,342,5
12824,179,3034,275,4
12825,3017,3017,0,0
12826,35,115,336,5
12827,170,3028,383,6
12828,75,106,170,3
12829,103,194,393,6
12830,158,3028,219,4
12831,3082,3156,170,3
12832,44,106,428,6
12833,3190,3194,57,1
12834,176,3118,395,6
12835,177,3194,181,3
12836,11,146,75,1
12837,108,3029,96,2
12838,117,3102,298,4
12839,165,3146,170,3
12840,129,152,255,4
12841,107,3190,345,5
12842,127,182,74,1
12843,53,122,0,0
12844,3176,3181,94,2
12845,66,3069,169,3
12846,3114,3191,71,1
12847,68,179,198,3
12848,3016,3034,52,1
12849,29,132,167,3
12850,177,185,287,5
12851,35,3165,594,9
12852,194,3149,344,5
12853,104,163,382,6
12854,156,3139,166,3
12855,185,3101,516,7
12856,81,116,65,1
12857,62,3129,335,5
12858,170,3136,66,1
12859,16,3026,336,5
12860,18,111,605,9
12861,3023,3023,0,0
12862,122,3011,55,1
12863,81,3149,269,4
12864,149,3020,239,4
12865,21,130,135,3
12866,158,3114,65,1
12867,75,114,42,1
12868,3070,3176,174,3
12869,3035,3181,228,4
12870,74,165,426,6
12871,3021,3076,76,1
12872,85,3158,291,5
12873,116,3116,327,5
12874,25,104,75,1
12875,44,3177,428,6
12876,3031,3075,221,3
12877,3035,3081,109,2
12878,44,166,746,11
12879,3053,3102,398,7
12880,26,177,255,4
12881,27,3118,315,8
12882,26,88,42,1
12883,3041,3107,311,5
12884,74,3065,0,0
12885,117,3016,565,8
12886,3106,3177,0,0
12887,177,3135,299,5
12888,135,177,205,4
12889,3076,3156,247,4
12890,103,3107,232,4
12891,3127,3135,375,5
12892,20,111,332,5
12893,146,3101,169,3
12894,37,117,521,8
12895,3024,3179,401,6
12896,156,3191,390,6
12897,47,3026,322,5
12898,111,3011,530,8
12899,37,104,174,3
12900,85,3129,347,5
12901,44,3068,500,7
12902,177,3108,270,4
12903,3163,3185,444,7
12904,3085,3103,55,1
12905,43,62,314,5
12906,3034,3150,521,8
12907,35,127,368,6
12908,114,142,135,2
12909,43,3068,239,4
12910,146,3024,83,1
12911,3082,3132,252,4
12912,117,166,232,3
12913,41,3023,303,5
12914,139,3176,461,7
12915,3017,3136,66,1
12916,16,158,353,5
12917,149,3150,332,5
12918,60,3069,186,3
12919,145,3193,101,2
12920,75,3054,56,1
12921,3024,3171,401,6
12922,40,3074,253,4
12923,70,3018,229,4
12924,37,47,0,0
12925,181,3018,317,5
12926,3066,3066,0,0
12927,85,3114,12,0
12928,35,117,680,10
12929,3035,3149,277,4
12930,17,81,194,3
12931,24,3136,198,3
12932,3020,3026,111,2
12933,70,3171,307,5
12934,181,3171,394,6
12935,27,104,319,8
12936,16,66,316,5
12937,3129,3165,478,7
12938,37,127,167,3
12939,69,3075,423,6
12940,61,3146,365,6
12941,176,3191,258,4
12942,31,3011,52,1
12943,3053,3177,252,4
12944,26,127,132,2
12945,18,110,227,4
12946,3017,3041,114,2
12947,3069,3108,104,2
12948,104,3103,252,4
12949,3060,3066,48,1
12950,166,3139,322,5
12951,69,3101,97,1
12952,3061,3145,151,2
12953,115,156,296,5
12954,190,3139,242,4
12955,68,165,483,7
12956,68,3118,94,2
12957,111,131,329,5
12958,146,3016,362,5
12959,3107,3145,25,1
12960,86,100,62,1
12961,62,3114,65,1
12962,72,3028,111,2
12963,106,135,227,3
12964,85,3116,344,5
12965,3068,3102,181,3
12966,53,3104,421,6
12967,3070,3107,0,0
12968,75,3066,122,2
12969,3023,3118,64,1
12970,163,3054,412,6
12971,66,3107,25,1
12972,116,3016,213,3
12973,21,3031,77,1
12974,165,176,153,2
12975,40,108,289,5
12976,177,179,73,2
12977,29,3044,0,0
12978,81,3136,229,4
12979,89,3081,288,5
12980,28,62,202,3
12981,3116,3166,166,3
12982,74,3152,170,3
12983,3150,3158,111,2
12984,185,3165,516,7
12985,29,166,322,5
12986,3041,3185,202,3
12987,27,72,381,9
12988,47,3101,516,7
12989,76,3179,307,5
12990,3127,3163,148,2
12991,115,3054,25,1
12992,3018,3029,122,2
12993,182,3086,82,2
12994,75,191,255,4
12995,136,3068,290,4
12996,37,3082,167,3
12997,3043,3117,281,5
12998,3069,3074,0,0
12999,139,3071,329,5
13000,86,3191,90,2
13001,149,3156,271,4
13002,34,53,88,1
13003,100,116,30,1
13004,106,3118,170,3
13005,34,158,236,4
13006,21,3021,168,3
13007,70,145,0,0
13008,139,3076,298,5
13009,158,3024,284,4
13010,3085,3104,432,6
13011,170,3043,227,3
13012,31,3021,39,1
13013,135,3081,178,3
13014,16,3101,312,5
13015,3065,3065,0,0
13016,3176,3176,0,0
13017,28,3053,257,4
13018,44,47,428,6
13019,54,3166,322,5
13020,34,35,142,2
13021,25,3071,78,1
13022,66,179,121,2
13023,60,62,77,2
13024,163,3011,530,8
13025,3020,3150,327,5
13026,11,158,406,7
13027,3129,3132,240,4
13028,37,3166,0,0
13029,88,3139,76,1
13030,115,3037,17,0
13031,177,3040,287,5
13032,3037,3074,134,2
13033,166,3179,485,7
13034,29,62,152,3
13035,3085,3118,220,4
13036,62,3112,284,4
13037,3102,3122,245,4
13038,3035,3043,251,4
13039,86,3017,258,4
13040,76,3075,145,2
13041,3127,3179,544,8
13042,166,3185,289,5
13043,107,3043,89,1
13044,111,3145,379,6
13045,185,3053,251,4
13046,21,3136,168,3
13047,150,3023,197,3
13048,3044,3185,39,1
13049,16,3116,426,7
13050,26,191,123,2
13051,54,179,62,1
13052,152,3193,81,2
13053,53,3041,170,3
13054,191,3179,85,1
13055,3017,3029,101,2
13056,16,3024,73,1
13057,116,122,166,3
13058,60,3118,97,2
13059,3035,3044,0,0
13060,3103,3116,130,2
13061,108,191,214,3
13062,86,88,123,2
13063,176,3149,388,6
13064,132,3149,252,4
13065,25,3029,198,3
13066,28,3149,313,5
13067,68,3165,483,7
13068,114,3085,184,3
13069,115,122,135,2
13070,40,3114,336,5
13071,3029,3181,194,3
13072,3026,3053,461,8
13073,3065,3132,252,4
13074,3029,3132,274,4
13075,3085,3132,289,4
13076,43,3108,193,3
13077,179,3101,324,5
13078,115,3034,135,2
13079,24,3043,357,6
13080,3112,3156,271,4
13081,17,3037,104,2
13082,35,70,345,5
13083,35,181,429,7
13084,61,3016,196,3
13085,125,3028,402,6
13086,21,191,111,2
13087,103,3020,222,3
13088,31,3112,274,4
13089,34,125,50,1
13090,89,132,57,1
13091,35,3018,140,2
13092,53,3035,0,0
13093,114,3158,290,4
13094,37,3029,39,1
13095,11,3158,140,3
13096,3131,3166,280,4
13097,108,3066,80,1
13098,107,3149,279,5
13099,28,3192,196,3
13100,110,122,144,2
13101,3021,3029,39,1
13102,3106,3150,521,8
13103,190,3192,441,7
13104,69,142,423,6
13105,3035,3129,288,4
13106,3037,3082,32,1
13107,16,3044,304,5
13108,191,3107,229,4
13109,122,3156,322,5
13110,86,146,362,5
13111,166,3122,306,5
13112,44,3020,659,10
13113,191,191,0,0
13114,110,3176,194,3
13115,192,3060,237,4
13116,34,3041,91,1
13117,69,3150,183,3
13118,26,3118,136,2
13119,122,3041,170,3
13120,11,54,298,5
13121,60,3166,182,3
13122,111,3177,519,8
13123,3061,3109,106,2
13124,31,3040,39,1
13125,29,165,516,7
13126,70,3132,249,4
13127,181,3132,203,3
13128,44,3109,514,7
13129,3108,3190,204,3
13130,66,108,50,1
13131,107,130,135,3
13132,3035,3150,521,8
13133,27,3020,381,9
13134,61,3102,151,3
13135,3018,3152,407,6
13136,135,3158,329,5
13137,145,146,260,4
13138,135,3061,203,3
13139,17,3054,81,1
13140,158,3075,149,3
13141,166,3177,322,5
13142,16,3118,371,6
13143,21,41,533,8
13144,3150,3163,57,1
13145,16,3028,336,5
13146,74,106,166,3
13147,3101,3165,0,0
13148,16,3152,336,5
13149,139,3108,263,4
13150,3031,3114,375,6
13151,108,3060,129,2
13152,20,165,245,4
13153,122,3145,167,3
13154,69,3135,375,5
13155,17,3018,123,2
13156,69,108,360,6
13157,129,135,58,1
13158,3075,3122,129,2
13159,62,108,47,1
13160,145,3026,0,0
13161,18,26,122,2
13162,115,116,32,1
13163,3065,3156,170,3
13164,43,3074,254,4
13165,110,3044,144,2
13166,3117,3152,189,3
13167,28,3070,0,0
13168,76,3116,307,5
13169,142,3071,167,3
13170,41,3112,280,5
13171,3017,3082,227,4
13172,3011,3060,55,1
13173,29,135,227,3
13174,3074,3107,145,2
13175,43,3190,383,6
13176,89,3165,418,6
13177,117,191,603,9
13178,35,110,345,5
13179,163,3122,472,7
13180,110,3142,385,6
13181,3082,3166,166,3
13182,28,170,36,1
13183,131,3194,251,4
13184,116,3177,166,3
13185,3082,3117,169,3
13186,3118,3166,170,3
13187,3020,3185,203,3
13188,171,193,142,2
13189,3040,3068,76,1
13190,136,146,83,1
13191,75,185,170,3
13192,89,145,122,2
13193,41,3190,278,4
13194,3102,3136,257,4
13195,158,3118,27,1
13196,3074,3166,131,2
13197,28,3044,78,1
13198,88,156,238,4
13199,61,3179,311,5
13200,125,3104,475,7
13201,3108,3117,241,4
13202,104,3026,165,3
13203,3086,3101,432,7
13204,37,110,144,2
13205,3044,3127,421,6
13206,3018,3021,88,1
13207,11,129,150,2
13208,3054,3118,64,1
13209,136,3158,278,5
13210,17,103,285,4
13211,191,3065,250,4
13212,3053,3132,244,5
13213,21,171,168,3
